order_id,product_id,quantity,unit_price
537617,21621,2,8.5
537617,22101,12,2.1
537617,84029G,8,3.75
537618,84347,120,1.88
537618,71459,192,0.72
537618,48187,20,6.75
537618,22629,64,1.65
537618,22585,24,1.25
537618,22545,24,0.36
537618,22544,24,0.36
537618,22536,24,0.36
537618,22529,24,0.36
537618,22467,36,2.1
537618,22453,12,2.55
537618,22423,80,10.95
537618,22075,144,1.45
537618,21212,48,0.42
537618,20685,20,6.75
537618,17038,100,0.07
537619,85123A,32,2.55
537619,84970S,24,0.85
537619,21915,24,1.25
537619,46000S,12,1.45
537619,21622,8,4.95
537619,21914,24,1.25
537619,84970L,12,0.95
537620,21012,6,2.1
537620,22792,12,0.85
537620,84912B,4,3.75
537620,84029E,8,3.75
537620,84946,12,1.25
537620,22791,12,1.25
537621,22385,3,1.95
537621,85099F,2,1.95
537621,22663,3,1.95
537621,20713,2,1.95
537622,22962,12,0.85
537622,22961,1,1.45
537622,85049A,1,1.25
537622,84375,1,2.1
537622,79144B,2,0.42
537622,22434,1,1.95
537622,84388,1,1.65
537622,22440,1,0.42
537622,84029E,4,3.75
537622,22616,12,0.29
537622,22111,1,4.95
537622,21064,1,5.95
537622,22381,1,2.1
537622,84945,12,0.85
537622,22481,24,1.25
537622,17084J,25,0.21
537622,85174,2,4.95
537622,22867,1,2.1
537622,70007,1,1.65
537622,21533,4,4.95
537622,85014B,2,5.95
537622,15056N,2,5.95
537622,15056BL,2,5.95
537623,22659,2,1.95
537623,22439,2,0.65
537623,22900,2,2.95
537623,22911,1,2.95
537623,22745,1,2.1
537623,22746,1,2.1
537623,22748,1,2.1
537623,22940,1,4.25
537623,22560,3,1.25
537623,22438,3,1.95
537623,22845,1,6.35
537623,84968C,1,12.75
537623,84968A,1,12.75
537623,84968F,1,12.75
537623,84968D,1,12.75
537623,84969,4,4.25
537623,22809,2,2.95
537623,22942,3,8.5
537623,22941,3,8.5
537623,22943,2,4.95
537623,22739,5,1.65
537623,22738,5,1.65
537623,22735,5,1.65
537623,21179,6,1.25
537623,22613,3,0.85
537623,22385,1,1.95
537623,22908,2,0.85
537623,22909,4,0.85
537623,22907,2,0.85
537623,22816,24,0.42
537623,21172,6,1.45
537623,22144,1,2.1
537623,22082,5,1.65
537623,21744,1,2.95
537623,22130,6,0.85
537623,84947,12,1.25
537623,22800,7,3.75
537623,21314,8,2.1
537623,22798,4,2.95
537623,22791,12,1.25
537623,22945,30,0.85
537623,22732,5,1.25
537623,22731,5,1.25
537623,22733,4,1.25
537624,22737,5,1.65
537624,22415,1,7.95
537624,72799E,12,2.95
537624,21830,24,0.42
537624,72800E,12,2.1
537624,21830,24,0.42
537624,21828,1,1.25
537624,21826,2,1.25
537624,21827,4,1.25
537624,21826,3,1.25
537624,85099F,1,1.95
537624,22211,1,1.65
537624,84991,1,0.55
537624,22101,2,2.1
537624,84992,1,0.55
537624,22951,1,0.55
537624,22752,1,8.5
537624,22903,1,2.95
537624,20748,1,12.75
537624,22026,12,0.42
537624,21380,1,2.95
537624,22553,1,1.65
537624,22068,1,1.65
537624,21709,1,4.95
537624,22535,2,0.42
537624,22554,1,1.65
537624,22606,1,15.95
537624,20982,1,0.85
537624,21817,3,0.85
537624,21820,1,3.75
537624,85035A,1,4.25
537624,22666,1,2.95
537624,21098,2,1.25
537624,22443,1,7.95
537624,20839,6,2.95
537624,22139,1,4.95
537624,72802B,1,4.25
537624,21064,1,5.95
537624,37340,4,0.85
537624,85127,2,4.95
537624,21034,1,0.95
537624,84029E,1,3.75
537624,21479,1,3.75
537624,22276,1,2.55
537624,21327,1,1.65
537624,21329,1,1.65
537624,21328,2,1.65
537624,21326,4,0.65
537624,21563,1,2.95
537624,21098,1,1.25
537624,22659,2,1.95
537624,21930,1,1.95
537624,21367,1,2.55
537624,22482,2,1.25
537624,21329,1,1.65
537624,85014A,1,5.95
537624,20798,2,2.1
537624,72799E,2,2.95
537624,72800E,2,2.55
537625,72741,9,1.45
537625,22348,12,0.85
537625,22113,4,3.75
537625,22835,4,4.65
537625,22114,4,3.95
537625,22112,3,4.95
537626,85116,12,2.1
537626,22375,4,4.25
537626,71477,12,3.25
537626,22492,36,0.65
537626,22771,12,1.25
537626,22772,12,1.25
537626,22773,12,1.25
537626,22774,12,1.25
537626,22775,12,1.25
537626,22805,12,1.25
537626,22725,4,3.75
537626,22726,4,3.75
537626,22727,4,3.75
537626,22728,4,3.75
537626,22729,4,3.75
537626,22212,6,2.1
537626,85167B,30,1.25
537626,21171,12,1.45
537626,22195,12,1.65
537626,84969,6,4.25
537626,84997C,6,3.75
537626,84997B,6,3.75
537626,84997D,6,3.75
537626,22494,12,1.25
537626,22497,4,4.25
537626,85232D,3,4.95
537626,21064,6,5.95
537626,21731,12,1.65
537626,84558A,24,2.95
537626,20780,12,4.65
537626,20782,6,5.49
537627,85049A,24,1.25
537627,22086,40,2.55
537627,22910,40,2.55
537627,21187,48,1.45
537627,21916,24,0.42
537627,21704,72,0.72
537627,85049C,12,1.25
537627,85049D,12,1.25
537627,85049G,12,1.25
537627,21586,48,2.1
537627,21587,48,2.1
537627,22178,96,1.06
537628,22149,6,2.1
537628,20972,12,1.25
537628,21843,1,10.95
537628,85066,2,12.75
537628,21755,3,5.95
537628,22444,24,1.25
537628,20682,6,3.25
537628,22299,24,1.25
537628,22834,24,2.1
537628,22867,24,2.1
537628,21908,12,2.1
537628,21175,12,2.1
537628,84945,12,0.85
537628,22804,6,2.95
537628,72349B,12,2.1
537628,72741,9,1.45
537629,22762,1,14.95
537629,21773,12,1.25
537629,22149,6,2.1
537629,20970,4,3.75
537629,21231,12,1.25
537629,84879,8,1.69
537629,22470,12,2.95
537629,22189,8,3.95
537629,21212,24,0.55
537629,21098,24,1.25
537629,22444,24,1.25
537629,21889,12,1.25
537629,21914,12,1.25
537629,21915,12,1.25
537629,85064,2,5.45
537629,20971,12,1.25
537629,22768,2,9.95
537629,22776,4,9.95
537631,22961,12,1.45
C537630,AMAZONFEE,-1,13541.3
537632,AMAZONFEE,1,13541.3
537633,22139,1,4.95
537633,22752,1,8.5
537633,85049A,1,1.25
537633,22733,1,1.25
537633,21054,1,8.95
537634,21617,1,3.75
537634,21804,4,3.75
537634,22867,4,2.1
537634,21688,6,2.95
537634,21733,2,2.95
537634,22470,1,2.95
537634,84836,12,1.25
537634,22118,1,4.95
537634,82486,1,7.95
537634,22891,1,4.25
537634,22139,2,4.95
537634,22835,5,4.65
537634,21485,2,4.95
537634,22508,2,3.75
537634,22114,5,3.95
537634,22112,5,4.95
537634,22113,3,3.75
537634,48138,5,7.95
537635,22086,18,2.95
537635,21494,12,1.25
537636,22637,16,2.55
537636,84352,4,14.95
537636,22822,12,5.95
537637,22835,1,4.65
537637,85034A,1,4.25
537637,85034C,1,4.25
537637,22110,1,2.55
537638,10002,5,1.66
537638,10135,5,2.51
537638,15039,1,1.66
537638,15056BL,2,12.72
537638,15060B,1,8.47
537638,16052,2,0.84
537638,16219,1,1.7
537638,16225,1,3.36
537638,16235,2,0.43
537638,16236,6,0.43
537638,16237,9,0.43
537638,16238,4,0.43
537638,17003,3,0.43
537638,17012B,2,2.51
537638,17012C,1,2.51
537638,17012E,3,2.51
537638,17012F,1,2.51
537638,17129F,1,1.66
537638,18097C,1,5.06
537638,20653,1,2.51
537638,20665,1,5.91
537638,20669,2,2.51
537638,20674,1,2.51
537638,20675,1,2.51
537638,20677,2,2.51
537638,20712,1,4.21
537638,20713,2,4.21
537638,20717,1,2.51
537638,20719,5,1.66
537638,20723,1,1.66
537638,20725,1,4.21
537638,20726,2,4.21
537638,20727,1,4.21
537638,20733,1,0.85
537638,20735,1,0.85
537638,20751,1,4.21
537638,20754,3,4.21
537638,20763,1,7.62
537638,20772,1,5.06
537638,20801,2,5.06
537638,20829,1,4.21
537638,20839,2,9.32
537638,20866,1,2.51
537638,20867,2,2.51
537638,20886,1,4.21
537638,20892,2,25.49
537638,20902,1,12.72
537638,20914,4,5.91
537638,20956,1,2.51
537638,20966,4,2.51
537638,20971,1,2.51
537638,20972,6,2.51
537638,20973,3,1.28
537638,20975,2,1.28
537638,20981,1,1.66
537638,21000,1,3.36
537638,21001,1,4.21
537638,21002,2,3.36
537638,21041,1,5.91
537638,21064,1,11.87
537638,21065,1,11.87
537638,21068,1,2.51
537638,21069,2,2.51
537638,21098,15,2.51
537638,21107,1,5.91
537638,21108,3,5.06
537638,21114,1,11.02
537638,21136,1,25.49
537638,21147,1,2.51
537638,21161,2,3.36
537638,21167,1,0.43
537638,21174,3,4.21
537638,21175,1,4.21
537638,21191,5,4.21
537638,21192,2,3.36
537638,21212,6,1.28
537638,21213,2,1.28
537638,21222,1,2.51
537638,21224,1,2.51
537638,21231,8,2.51
537638,21232,6,2.51
537638,21238,1,1.66
537638,21261,1,7.62
537638,21262,5,7.62
537638,21265,1,5.91
537638,21279,1,5.06
537638,21281,1,5.06
537638,21313,3,1.66
537638,21314,7,4.21
537638,21316,1,5.91
537638,21327,1,3.36
537638,21328,2,3.36
537638,21352,1,5.91
537638,21355,1,2.51
537638,21356,2,2.51
537638,21380,1,5.91
537638,21397,1,3.36
537638,21407,1,8.47
537638,21413,3,2.51
537638,21415,1,4.21
537638,21429,5,3.36
537638,21439,1,2.51
537638,21441,1,1.66
537638,21479,8,7.62
537638,21481,3,5.91
537638,21484,1,7.62
537638,21485,3,11.02
537638,21509,1,0.85
537638,21524,1,14.43
537638,21544,1,1.66
537638,21559,1,5.06
537638,21595,1,8.47
537638,21626,1,4.21
537638,21630,1,18.68
537638,21641,1,1.66
537638,21648,3,2.51
537638,21666,1,1.66
537638,21671,2,2.51
537638,21675,1,1.66
537638,21704,3,1.66
537638,21705,2,3.36
537638,21721,1,1.66
537638,21725,2,1.66
537638,21731,1,3.36
537638,21741,1,5.91
537638,21744,2,5.91
537638,21754,1,11.87
537638,21756,1,11.87
537638,21773,2,2.51
537638,21774,2,2.51
537638,21775,1,2.51
537638,21786,3,0.85
537638,21787,2,1.66
537638,21790,4,1.66
537638,21791,2,2.51
537638,21801,22,0.43
537638,21802,33,0.43
537638,21803,16,0.43
537638,21810,3,2.51
537638,21811,3,2.51
537638,21815,3,2.98
537638,21821,2,7.62
537638,21826,2,2.51
537638,21828,1,2.51
537638,21832,1,3.36
537638,21833,6,3.36
537638,21846,7,4.21
537638,21849,4,4.21
537638,21850,3,4.21
537638,21851,2,4.21
537638,21865,1,4.21
537638,21868,2,3.36
537638,21870,1,3.36
537638,21877,1,3.36
537638,21888,1,7.62
537638,21889,1,2.51
537638,21891,1,2.51
537638,21892,6,2.51
537638,21894,2,2.51
537638,21899,1,1.66
537638,21900,1,1.66
537638,21901,1,1.66
537638,21903,1,4.21
537638,21906,2,13.57
537638,21911,1,3.36
537638,21913,1,7.62
537638,21914,1,2.51
537638,21915,3,2.51
537638,21918,1,0.85
537638,21928,1,4.21
537638,21931,3,4.21
537638,21934,3,3.36
537638,21935,4,3.36
537638,21936,1,5.91
537638,21937,1,5.91
537638,21942,1,1.66
537638,21943,1,1.66
537638,21945,2,1.66
537638,21947,1,2.51
537638,21949,1,2.51
537638,21955,1,14.43
537638,21967,1,0.85
537638,21975,2,1.28
537638,21977,1,1.28
537638,21980,1,0.85
537638,21981,1,0.85
537638,21982,6,0.85
537638,21986,2,0.85
537638,21990,5,2.51
537638,21991,1,2.51
537638,21992,8,2.51
537638,21993,2,2.51
537638,22027,1,0.85
537638,22041,1,5.06
537638,22064,2,3.36
537638,22075,2,3.36
537638,22076,1,3.36
537638,22077,2,3.36
537638,22079,1,3.36
537638,22084,3,5.91
537638,22086,15,5.91
537638,22088,1,5.91
537638,22091,1,2.51
537638,22095,1,2.51
537638,22100,1,2.51
537638,22101,1,2.51
537638,22107,2,7.62
537638,22108,1,3.36
537638,22109,5,7.62
537638,22110,3,7.62
537638,22111,3,11.02
537638,22113,1,7.62
537638,22114,4,8.47
537638,22121,1,11.87
537638,22123,1,5.06
537638,22130,1,8.47
537638,22132,4,1.66
537638,22133,1,1.66
537638,22135,3,0.85
537638,22142,1,3.36
537638,22144,2,4.21
537638,22147,2,3.36
537638,22149,2,4.21
537638,22150,1,4.21
537638,22153,1,0.85
537638,22155,4,0.85
537638,22161,7,0.81
537638,22162,4,3.36
537638,22165,3,11.02
537638,22174,4,3.36
537638,22175,1,5.91
537638,22178,9,2.51
537638,22183,1,5.91
537638,22184,3,8.47
537638,22189,1,8.47
537638,22190,2,2.51
537638,22195,2,3.36
537638,22196,1,1.66
537638,22197,11,1.66
537638,22198,6,3.36
537638,22203,1,7.62
537638,22207,1,8.47
537638,22212,3,4.21
537638,22246,6,4.21
537638,22260,2,1.66
537638,22262,2,1.66
537638,22271,1,5.91
537638,22272,1,5.91
537638,22276,1,5.91
537638,22288,1,2.51
537638,22293,1,2.98
537638,22294,1,2.51
537638,22299,3,2.51
537638,22308,1,5.06
537638,22309,3,5.06
537638,22311,2,5.91
537638,22312,1,5.91
537638,22322,1,1.66
537638,22326,1,5.91
537638,22333,1,3.36
537638,22335,2,1.28
537638,22336,2,1.28
537638,22337,1,1.28
537638,22342,1,3.36
537638,22348,3,1.66
537638,22355,3,1.66
537638,22359,1,5.91
537638,22361,2,5.91
537638,22364,1,5.91
537638,22365,1,14.43
537638,22375,1,8.47
537638,22379,4,4.21
537638,22380,1,4.21
537638,22381,1,4.21
537638,22384,1,4.21
537638,22393,1,5.06
537638,22413,1,5.91
537638,22418,2,1.66
537638,22419,5,0.85
537638,22420,1,0.85
537638,22421,1,0.85
537638,22422,1,1.28
537638,22423,4,25.49
537638,22427,1,11.87
537638,22437,1,1.66
537638,22441,1,4.21
537638,22444,5,2.51
537638,22457,3,5.91
537638,22461,1,25.49
537638,22464,2,3.36
537638,22466,2,4.21
537638,22467,1,5.06
537638,22469,5,3.36
537638,22471,1,11.02
537638,22473,2,11.02
537638,22476,1,11.02
537638,22494,1,2.51
537638,22497,1,8.47
537638,22502,1,8.47
537638,22505,2,11.02
537638,22508,1,7.62
537638,22519,1,4.21
537638,22530,3,0.85
537638,22531,8,0.85
537638,22532,1,0.85
537638,22534,1,0.85
537638,22535,1,0.85
537638,22536,1,0.85
537638,22537,1,0.85
537638,22539,4,0.85
537638,22543,1,0.85
537638,22544,1,0.85
537638,22545,2,0.85
537638,22549,1,3.36
537638,22550,2,7.62
537638,22551,1,3.36
537638,22553,2,3.36
537638,22554,4,3.36
537638,22558,1,2.51
537638,22567,12,2.51
537638,22568,1,7.62
537638,22570,2,7.62
537638,22571,4,1.66
537638,22572,1,1.66
537638,22573,4,1.66
537638,22574,2,1.66
537638,22579,1,1.66
537638,22581,2,1.66
537638,22584,2,5.06
537638,22586,1,1.66
537638,22588,5,5.06
537638,22592,1,7.62
537638,22593,3,1.66
537638,22594,1,1.66
537638,22595,3,1.66
537638,22601,3,1.66
537638,22603,1,1.66
537638,22608,1,1.66
537638,22610,1,1.66
537638,22614,2,0.85
537638,22615,1,0.85
537638,22616,2,0.85
537638,22620,3,2.51
537638,22621,2,3.36
537638,22622,1,21.23
537638,22623,2,11.02
537638,22624,2,16.98
537638,22629,1,4.21
537638,22630,1,4.21
537638,22631,1,4.21
537638,22632,1,4.21
537638,22633,8,4.21
537638,22645,1,3.36
537638,22646,1,3.36
537638,22651,8,1.66
537638,22654,1,11.87
537638,22659,2,4.21
537638,22665,1,5.91
537638,22666,3,5.91
537638,22669,1,5.91
537638,22676,3,2.51
537638,22677,3,2.51
537638,22678,1,2.51
537638,22683,1,2.51
537638,22684,1,2.51
537638,22685,3,2.51
537638,22686,2,2.51
537638,22694,3,4.21
537638,22697,3,5.91
537638,22699,1,5.91
537638,22712,1,0.83
537638,22715,1,0.85
537638,22725,1,7.62
537638,22726,1,7.62
537638,22728,1,7.62
537638,22729,1,7.62
537638,22732,1,2.51
537638,22735,1,3.36
537638,22738,2,3.36
537638,22739,3,3.36
537638,22740,5,1.66
537638,22741,1,1.66
537638,22742,1,5.91
537638,22745,1,4.21
537638,22746,1,4.21
537638,22751,2,7.62
537638,22753,1,1.66
537638,22754,2,1.66
537638,22755,2,1.66
537638,22759,2,3.36
537638,22771,5,2.51
537638,22773,6,2.51
537638,22784,1,11.02
537638,22789,2,4.21
537638,22791,5,2.51
537638,22792,1,1.66
537638,22795,1,13.57
537638,22798,1,5.91
537638,22800,1,7.62
537638,22805,4,2.51
537638,22807,1,5.91
537638,22811,3,5.91
537638,22812,3,4.21
537638,22815,2,0.85
537638,22816,2,0.85
537638,22817,1,0.85
537638,22834,4,4.21
537638,22835,4,9.32
537638,22837,2,9.32
537638,22840,1,16.13
537638,22846,1,34
537638,22851,2,1.66
537638,22855,1,2.51
537638,22865,10,4.21
537638,22866,12,4.21
537638,22867,13,4.21
537638,22880,1,4.21
537638,22883,1,4.21
537638,22889,1,4.21
537638,22891,1,8.47
537638,22898,2,4.21
537638,22899,3,4.21
537638,22900,2,5.91
537638,22902,1,4.21
537638,22904,4,5.91
537638,22906,1,3.36
537638,22908,12,1.66
537638,22909,10,1.66
537638,22910,11,5.91
537638,22912,1,11.02
537638,22939,1,11.02
537638,22940,1,8.47
537638,22942,2,8.47
537638,22945,1,11.02
537638,22951,2,1.28
537638,22952,6,1.28
537638,22956,1,4.21
537638,22960,8,8.47
537638,22961,8,3.36
537638,22962,1,1.66
537638,22963,1,1.66
537638,22966,1,2.51
537638,22968,3,20.38
537638,22969,5,3.36
537638,22974,1,3.36
537638,22975,2,2.51
537638,22977,1,2.51
537638,22983,1,0.85
537638,22988,3,2.51
537638,35598D,1,2.51
537638,35599B,1,5.91
537638,35646,1,8.47
537638,35648,1,5.91
537638,35653,1,5.91
537638,35809A,1,4.21
537638,35833P,1,3.36
537638,35957,9,1.66
537638,35961,2,1.66
537638,35965,2,3.36
537638,37370,1,16.13
537638,37450,3,5.91
537638,37500,1,21.23
537638,37501,2,14.43
537638,46776B,2,4.21
537638,46776E,1,4.21
537638,47559B,1,2.51
537638,47566,1,8.47
537638,47580,1,5.06
537638,47591B,7,1.66
537638,47591D,1,4.21
537638,48129,1,14.43
537638,48184,1,14.43
537638,48185,3,14.43
537638,70006,5,3.36
537638,70007,3,3.36
537638,71143,3,2.51
537638,72349B,1,4.21
537638,72351B,1,4.21
537638,72800E,2,3.36
537638,72807A,3,8.47
537638,72807B,1,8.47
537638,72807C,1,8.47
537638,72817,3,1.66
537638,72819,1,5.06
537638,79066K,1,1.66
537638,79144B,2,0.84
537638,79144C,2,0.84
537638,79321,1,10.17
537638,82001S,1,7.62
537638,82482,1,5.06
537638,82551,1,2.51
537638,82567,1,4.21
537638,82578,2,1.28
537638,82583,1,4.21
537638,82613B,1,2.51
537638,82613D,1,2.51
537638,84006,3,1.66
537638,84029E,1,7.62
537638,84029G,7,7.62
537638,84030E,2,8.47
537638,84031A,5,4.21
537638,84031B,1,4.21
537638,84032A,6,3.36
537638,84032B,1,3.36
537638,84050,3,4.21
537638,84347,7,5.06
537638,84352,1,34
537638,84375,7,4.21
537638,84378,3,2.51
537638,84380,6,2.51
537638,84459B,2,3.36
537638,84534B,1,1.66
537638,84535B,1,1.49
537638,84536A,5,0.85
537638,84536B,3,0.85
537638,84568,10,0.43
537638,84569A,1,2.51
537638,84569D,1,2.51
537638,84596B,1,2.51
537638,84596E,1,2.51
537638,84596G,1,1.66
537638,84596L,1,2.51
537638,84625C,2,5.91
537638,84659A,6,2.51
537638,84692,2,0.85
537638,84744,1,2.51
537638,84754,1,2.51
537638,84828,2,2.51
537638,84832,4,1.66
537638,84912B,3,3.36
537638,84913A,2,3.36
537638,84913B,3,3.36
537638,84923,1,4.21
537638,84945,6,1.84
537638,84946,54,2.51
537638,84949,1,3.36
537638,84950,6,0.99
537638,84968F,1,25.49
537638,84970L,2,2.13
537638,84970S,3,2.13
537638,84987,1,2.98
537638,84991,2,1.28
537638,84992,1,1.28
537638,84997D,4,7.62
537638,85014B,1,12.72
537638,85015,3,2.51
537638,85017A,1,0.85
537638,85017B,3,0.85
537638,85025C,1,3.36
537638,85032D,1,1.66
537638,85039A,1,1.66
537638,85039B,1,1.66
537638,85039C,1,1.66
537638,85049A,1,2.51
537638,85049E,3,2.51
537638,85066,1,25.49
537638,85099B,1,4.21
537638,85099C,5,4.21
537638,85116,2,1.66
537638,85123A,4,5.91
537638,85129C,1,2.51
537638,85130B,1,3.36
537638,85131B,3,0.85
537638,85131D,3,0.85
537638,85135C,4,8.47
537638,85136A,4,8.47
537638,85150,1,5.06
537638,85152,2,4.21
537638,85170C,2,4.21
537638,85170D,1,4.21
537638,85176,1,1.66
537638,85185B,1,5.91
537638,85199S,2,0.85
537638,85231B,2,1.66
537638,85231G,2,1.66
537638,90000B,1,6.37
537638,90000D,2,6.37
537638,90003B,1,3.81
537638,90005A,1,2.11
537638,90013A,2,3.81
537638,90013C,1,4.24
537638,90019C,1,5.51
537638,90022,1,3.81
537638,90071,1,1.26
537638,90087,1,1.66
537638,90099,2,5.06
537638,90116,1,2.51
537638,90158,1,5.09
537638,90161A,1,5.09
537638,90168,1,2.96
537638,90169,1,2.54
537638,90185C,1,4.24
537638,90187B,1,3.39
537638,90200A,1,4.24
537638,90202C,1,2.96
537638,90208,1,2.54
537638,90209B,1,2.11
537638,90210C,1,2.96
537638,90214D,1,0.85
537638,90214H,1,0.85
537638,DOT,1,836.14
537639,22734,30,0
537640,21080,10,2.51
537640,21098,15,3.36
537640,21210,9,3.83
537640,21212,104,2.13
537640,21213,32,2.13
537640,21232,1,0
537640,21232,39,3.36
537640,21240,2,2.51
537640,21327,6,3.36
537640,21328,18,3.36
537640,21329,7,3.36
537640,21381,1,4.21
537640,21427,1,5.06
537640,21452,6,6.77
537640,21479,5,8.47
537640,21481,33,6.77
537640,21484,2,8.47
537640,21485,9,11.02
537640,21488,30,8.47
537640,21523,13,16.98
537640,21524,2,16.98
537640,21556,3,5.91
537640,21670,6,3.36
537640,21673,1,3.36
537640,21864,10,4.21
537640,21866,9,3.36
537640,21912,5,7.62
537640,21929,10,5.06
537640,21930,20,4.21
537640,21931,20,5.06
537640,21934,1,4.21
537640,21976,5,2.13
537640,21977,6,2.13
537640,21989,3,2.51
537640,22068,1,4.21
537640,22069,4,4.21
537640,22075,6,4.21
537640,22077,19,4.21
537640,22079,1,4.21
537640,22081,1,4.21
537640,22082,2,4.21
537640,22083,14,6.77
537640,22084,1,6.77
537640,22086,67,6.77
537640,22090,1,6.77
537640,22110,38,7.62
537640,22111,12,12.72
537640,22112,8,12.72
537640,22113,1,8.47
537640,22114,52,9.32
537640,22147,6,4.21
537640,22149,18,5.06
537640,22150,6,5.06
537640,22174,21,4.21
537640,22326,10,6.77
537640,22327,1,6.77
537640,22355,258,2.51
537640,22356,50,2.51
537640,22367,15,5.06
537640,22377,1,5.06
537640,22378,1,5.06
537640,22379,16,5.06
537640,22411,26,4.21
537640,22417,3,2.13
537640,22418,2,2.51
537640,22423,25,25.49
537640,22491,1,2.51
537640,22528,1,3.36
537640,22551,1,4.21
537640,22553,1,4.21
537640,22554,4,4.21
537640,22631,5,3.36
537640,22637,7,5.91
537640,22644,8,4.21
537640,22645,35,4.21
537640,22646,6,4.21
537640,22652,9,4.21
537640,22654,20,12.72
537640,22692,2,16.98
537640,22694,2,5.06
537640,22725,1,8.47
537640,22726,3,8.47
537640,22727,5,8.47
537640,22728,1,8.47
537640,22729,2,8.47
537640,22730,2,8.47
537640,22732,1,3.36
537640,22733,2,3.36
537640,22734,29,5.91
537640,22735,1,4.21
537640,22736,3,4.21
537640,22737,7,4.21
537640,22738,2,4.21
537640,22739,8,4.21
537640,22812,2,5.06
537640,22834,5,5.06
537640,22835,11,11.02
537640,22867,11,5.06
537640,22910,21,6.77
537640,22941,1,16.98
537640,22952,34,2.13
537640,35970,12,4.21
537640,47559b,12,3.36
537640,47580,2,5.91
537640,47591d,25,5.06
537640,48173c,7,16.98
537640,48187,1,16.98
537640,48189,1,16.98
537640,79321,66,11.02
537640,82494l,30,8.47
537640,84029E,6,8.47
537640,84029G,27,8.47
537640,84030e,4,8.47
537640,84031A,10,9.32
537640,84031B,5,9.32
537640,84032A,44,5.91
537640,84032B,14,5.91
537640,84347,24,5.91
537640,84380,16,3.36
537640,84692,4,1.66
537640,84987,1,3.83
537640,84989a,1,2.13
537640,84991,2,2.13
537640,84997b,15,8.47
537640,84997d,9,8.47
537640,85049a,55,3.36
537640,85049e,7,3.36
537640,85099C,19,4.21
537640,85099f,8,5.06
537640,85123a,46,6.77
537640,20677,2,3.36
537640,20685,6,16.98
537640,20711,31,4.21
537640,20712,11,5.06
537640,20717,1,3.36
537640,20718,30,3.36
537640,20719,99,2.51
537640,20723,56,2.51
537640,20724,61,2.51
537640,20726,8,5.06
537640,20727,6,5.06
537640,20728,6,5.06
537640,20734,4,2.51
537640,20735,9,2.51
537640,20960,4,2.51
537640,20961,3,2.51
537640,20963,4,2.51
537640,20966,1,2.51
537640,21078,1,2.51
537641,15056n,2,12.72
537641,20679,2,12.72
537641,20725,2,5.06
537641,20828,1,5.06
537641,21035,1,5.91
537641,21071,1,2.51
537641,21086,6,1.66
537641,21115,1,14.43
537641,21116,1,8.47
537641,21154,8,3.36
537641,21156,2,4.21
537641,21192,2,3.36
537641,21216,2,11.02
537641,21218,2,8.47
537641,21249,1,5.91
537641,21258,3,25.49
537641,21363,1,11.02
537641,21410,1,8.47
537641,21411,1,8.47
537641,21488,6,8.47
537641,21494,1,5.91
537641,21544,1,1.66
537641,21558,1,5.06
537641,21814,1,2.98
537641,21870,2,3.36
537641,21874,1,3.36
537641,21889,2,3.36
537641,21935,1,4.21
537641,21942,1,1.66
537641,22098,1,2.51
537641,22100,1,2.51
537641,22107,1,7.62
537641,22141,1,4.21
537641,22144,2,4.21
537641,22181,1,1.66
537641,22187,2,8.47
537641,22196,2,1.66
537641,22278,2,11.02
537641,22372,1,8.47
537641,22386,2,5.06
537641,22456,1,10.17
537641,22457,1,5.91
537641,22465,1,3.36
537641,22468,1,13.57
537641,22469,2,4.21
537641,22470,1,5.91
537641,22472,1,11.02
537641,22474,2,11.02
537641,22488,1,3.36
537641,22502,1,8.47
537641,22516,1,4.21
537641,22518,1,4.21
537641,22519,1,4.21
537641,22569,1,7.62
537641,22605,1,25.49
537641,22622,1,21.23
537641,22659,3,2.51
537641,22665,2,5.91
537641,22891,1,8.47
537641,22896,1,5.06
537641,22900,10,4.21
537641,22946,3,34
537641,22947,1,34
537641,37340,1,8.47
537641,37370,1,16.13
537641,47566,1,9.32
537641,47566b,2,8.47
537641,72349b,1,4.21
537641,72741,3,2.82
537641,82580,2,1.28
537641,82581,1,1.28
537641,82582,1,4.21
537641,82583,3,4.21
537641,84029G,4,8.47
537641,84872a,1,11.02
537641,85099B,1,4.21
537641,85152,1,4.21
537641,85175,2,13.57
537641,DOT,1,229.74
537642,21189,1,3.36
537642,21192,2,3.36
537642,21217,3,21.23
537642,21218,2,8.47
537642,21257,3,16.13
537642,21258,2,25.49
537642,21259,1,12.72
537642,21429,2,3.36
537642,21481,4,6.77
537642,21488,2,8.47
537642,21494,2,5.91
537642,21558,1,5.06
537642,21559,2,5.06
537642,21579,1,5.06
537642,21609,1,5.91
537642,21623,1,20.38
537642,21625,1,14.43
537642,21700,1,8.47
537642,21706,1,10.17
537642,21832,1,3.36
537642,21867,1,2.51
537642,21876,1,3.36
537642,21889,1,3.36
537642,21903,1,4.21
537642,21935,3,4.21
537642,21937,1,5.91
537642,22107,2,7.62
537642,22133,1,1.66
537642,22134,1,0.85
537642,22141,2,4.21
537642,22144,3,4.21
537642,22166,1,16.13
537642,22171,1,16.98
537642,22173,2,5.91
537642,22179,2,13.57
537642,22187,1,8.47
537642,22196,1,1.66
537642,22197,28,1.66
537642,22207,3,8.47
537642,22219,1,1.66
