RANK,CUSTOMER_ID,REVENUE
1038,16007,1701.9399854242802
1039,13824,1698.9399888515472
1040,14834,1698.3499946594238
1041,16775,1695.659981906414
1042,12764,1693.879989862442
1043,16813,1692.9799786508083
1044,16671,1692.2699480056763
1045,13763,1689.4600229263306
1046,12635,1689.1799952089787
1047,15240,1685.5700011700392
1048,15380,1682.3600130081177
1049,13924,1682.0799934715033
1050,12843,1680.759973168373
1051,17147,1679.6399955749512
1052,14245,1677.47999471426
1053,16638,1676.4699915349483
1054,13149,1676.0599932670593
1055,17656,1674.6899764537811
1056,17193,1674.459997177124
1057,13647,1670.2199942171574
1058,16115,1667.9699918925762
1059,12912,1662.2999925613403
1060,15214,1661.439992070198
1061,15024,1661.3299920260906
1062,15332,1661.0599842071533
1063,14045,1659.749983906746
1064,13577,1658.2999725937843
1065,15549,1655.759987771511
1066,16711,1651.0299896001816
1067,15826,1649.3599972724915
1068,17451,1648.9499975517392
1069,13184,1648.789996996522
1070,13750,1647.260021686554
1071,13162,1644.9899917840958
1072,15002,1641.759993672371
1073,17284,1641.6799897104502
1074,15827,1641.479993224144
1075,14837,1641.1999951601028
1076,12398,1635.65999725461
1077,15953,1634.5300035774708
1078,14164,1631.7699930667877
1079,16398,1631.1499978899956
1080,12377,1628.1199877262115
1081,16515,1627.13000613451
1082,14759,1625.9699855446815
1083,16987,1625.0499810874462
1084,13425,1624.2099906504154
1085,15172,1624.049986898899
1086,13627,1624.019982933998
1087,12530,1623.6299917697906
1088,17673,1622.219992145896
1089,17101,1621.7299921512604
1090,14178,1620.9299773201346
1091,14937,1617.6300044059753
1092,14336,1614.9099906682968
1093,18161,1612.7899945676327
1094,15122,1612.1299898922443
1095,14312,1611.5899913311005
1096,13614,1610.4599977731705
1097,14918,1610.1499817371368
1098,12669,1607.7300043404102
1099,12868,1607.0599977970123
1100,15791,1604.4399865865707
1101,12783,1603.869996368885
1102,14573,1603.7199895977974
1103,16466,1603.4599857330322
1104,16992,1601.8599868416786
1105,17828,1599.9699969291687
1106,14587,1598.239993929863
1107,14719,1592.1799901723862
1108,14970,1592.059993505478
1109,13850,1586.80998980999
1110,16332,1583.1999862715602
1111,12393,1582.5999972820282
1112,16889,1578.6699928939342
1113,13634,1575.1599865853786
1114,18178,1573.4099892377853
1115,15611,1568.3899778425694
1116,15111,1567.479976594448
1117,16496,1562.2199794352055
1118,13814,1562.1200156211853
1119,18239,1561.6100009679794
1120,17837,1560.5299848020077
1121,16676,1558.7199914455414
1122,13313,1555.319978773594
1123,17085,1555.0499922037125
1124,14038,1554.4799760878086
1125,16369,1553.659997150302
1126,15660,1552.0099962949753
1127,13659,1550.8499905467033
1128,15117,1550.1299740076065
1129,12865,1548.070008635521
1130,14704,1546.9099895358086
1131,12352,1545.4099910259247
1132,14441,1545.1399683952332
1133,14442,1544.619987666607
1134,15701,1542.139990016818
1135,16365,1540.4199697375298
1136,13186,1539.6899748519063
1137,13397,1539.1799945831299
1138,13849,1537.9499931633472
1139,12877,1535.7699935436249
1140,17159,1534.729991644621
1141,16283,1531.5099993646145
1142,12759,1531.4400062263012
1143,14321,1530.749983549118
1144,14567,1524.4599862098694
1145,15620,1524.3999930620193
1146,13107,1524.0699891149998
1147,16244,1522.7499995231628
1148,16434,1522.2499942481518
1149,16066,1521.8699903786182
1150,15906,1521.789990901947
1151,13764,1521.7599913477898
1152,16790,1520.1199879646301
1153,16880,1519.0799838602543
1154,13213,1518.4299854636192
1155,12818,1517.8799793720245
1156,15532,1517.0799846351147
1157,16748,1515.899995803833
1158,15392,1515.7299939990044
1159,16053,1511.9499924182892
1160,17997,1511.299991875887
1161,16910,1510.0599905103445
1162,15265,1506.1199967861176
1163,15625,1504.5599994659424
1164,12937,1504.2699835598469
1165,17152,1503.5000014305115
1166,15530,1502.3499837517738
1167,16762,1501.3799879550934
1168,17571,1498.5099900066853
1169,16279,1496.6799883246422
1170,13320,1491.699995547533
1171,15916,1491.2399827949703
1172,15057,1489.4999966025352
1173,14963,1487.7999955564737
1174,17002,1487.7799954414368
1175,17553,1487.5999908447266
1176,16395,1486.8999976217747
1177,14878,1485.5399924218655
1178,14414,1485.1299917399883
1179,16755,1484.629995971918
1180,14758,1484.059984356165
1181,18016,1483.5599902272224
1182,16016,1483.3099889457226
1183,15427,1483.1399943828583
1184,17590,1479.219996124506
1185,15983,1475.019994854927
1186,14246,1474.0599910020828
1187,16348,1469.4500013291836
1188,12826,1468.119988232851
1189,13692,1466.8699791431427
1190,15473,1465.1999759674072
1191,12882,1463.0399885177612
1192,14541,1461.650006532669
1193,16359,1460.369988501072
1194,16059,1459.8599923849106
1195,13309,1456.7899814844131
1196,13110,1452.8699969053268
1197,15987,1451.279986307025
1198,14229,1450.5999932289124
1199,14875,1448.7199928760529
1200,14233,1447.5099985599518
1201,14591,1447.1399872973561
1202,16817,1446.9499972462654
1203,17073,1446.0899830460548
1204,13461,1444.9999990463257
1205,13477,1441.529988259077
1206,15478,1441.419980764389
1207,15858,1438.8499866202474
1208,14404,1434.7199919074774
1209,13717,1432.2599917948246
1210,14566,1431.9999694824219
1211,13475,1431.7799968719482
1212,17175,1430.9399998188019
1213,15426,1429.899995073676
1214,16103,1429.639997959137
1215,14035,1428.020013988018
1216,16996,1427.4599933624268
1217,14403,1426.3099831342697
1218,16271,1423.2899880707264
1219,14740,1423.209998846054
1220,17063,1421.5899864435196
1221,16503,1421.4299886226654
1222,17288,1419.7299854457378
1223,15128,1419.5399999320507
1224,15444,1418.2599940299988
1225,18116,1418.0299874842167
1226,14649,1417.2899890989065
1227,16012,1415.2899915277958
1228,14901,1414.9899905920029
1229,17004,1412.9399715065956
1230,15237,1412.3200024664402
1231,16394,1412.059979647398
1232,15106,1407.7299887239933
1233,12947,1407.2899848222733
1234,16173,1406.5699818134308
1235,17083,1405.7800242900848
1236,14443,1400.8799981176853
1237,14741,1400.339993685484
1238,14019,1398.9599931240082
1239,18202,1396.9900047779083
1240,17856,1393.789992570877
1241,17354,1393.0600115060806
1242,15051,1391.609993711114
1243,13414,1390.4999992847443
1244,13516,1389.4099795818329
1245,16539,1388.8099946975708
1246,15453,1388.3699934184551
1247,15134,1387.9900007247925
1248,17311,1384.849998474121
1249,15898,1384.6799911558628
1250,13572,1384.2499887943268
1251,16463,1383.6999898254871
1252,13995,1383.4899861812592
1253,17676,1383.2699863910675
1254,12952,1382.8399844169617
1255,14116,1382.739995956421
1256,16726,1382.0199864208698
1257,13159,1379.7499943971634
1258,14113,1377.9199993312359
1259,15569,1375.7099888324738
1260,14434,1372.8000144958496
1261,16669,1370.8699937015772
1262,14507,1368.1799895465374
1263,13308,1367.6099907159805
1264,14897,1366.3799841403961
1265,15095,1364.6999957561493
1266,16389,1362.269977092743
1267,13232,1357.5999999940395
1268,18167,1355.5099900960922
1269,17054,1353.8299893140793
1270,13813,1353.409987717867
1271,17204,1352.910003066063
1272,15116,1352.749991029501
1273,16245,1352.35999751091
1274,14859,1352.039969831705
1275,16079,1351.9999834895134
1276,12770,1351.4499883651733
1277,12775,1351.2400059700012
1278,12886,1351.0899983644485
1279,17368,1349.5199791193008
1280,12646,1346.970009803772
1281,15411,1346.3799917697906
1282,14154,1345.6199959516525
1283,15596,1343.3399851322174
1284,17372,1342.6799974441528
1285,16317,1341.6499926149845
1286,16045,1340.7000015079975
1287,13743,1340.149979352951
1288,15398,1339.6299929618835
1289,15734,1339.4500116407871
1290,12620,1339.4099903404713
1291,16110,1337.4799962043762
1292,17621,1336.0999839305878
1293,15680,1333.6799932718277
1294,17932,1331.569995522499
1295,12676,1331.3899966180325
1296,15365,1330.449997484684
1297,16493,1329.6599994003773
1298,16295,1328.5499979257584
1299,15059,1325.8199878185987
1300,13396,1325.2899978160858
1301,16370,1320.5599926710129
1302,15563,1319.6899894475937
1303,16083,1317.619988322258
1304,12526,1316.6599955558777
1305,14921,1316.0699933171272
1306,14102,1314.730010509491
1307,16464,1314.6800000667572
1308,14973,1314.4500042200089
1309,18177,1314.1699768900871
1310,15146,1313.6599982380867
1311,16040,1313.5499856472015
1312,12364,1313.1000023782253
1313,12516,1312.0599808692932
1314,14748,1311.7899938225746
1315,13012,1311.6199759244919
1316,14856,1311.3799811601639
1317,13501,1310.469988822937
1318,13168,1310.1399950683117
1319,13328,1308.479987859726
1320,14477,1307.8099694252014
1321,14071,1307.4099925011396
1322,12576,1306.9799966812134
1323,16744,1304.7599937021732
1324,17919,1304.0400023460388
1325,15813,1303.9099916815758
1326,12463,1303.6300011873245
1327,12919,1301.4399981498718
1328,15494,1299.22997879982
1329,12488,1298.6600008010864
1330,12372,1298.0399992465973
1331,17961,1296.4399931430817
1332,16929,1295.3899817466736
1333,16224,1295.29999178648
1334,16120,1294.1399810910225
1335,15108,1291.7500019073486
1336,14047,1290.0099985599518
1337,14738,1289.939982533455
1338,12854,1289.1499995589256
1339,16571,1285.2200020551682
1340,17671,1284.0800053179264
1341,14297,1284.060002565384
1342,15136,1282.449990272522
1343,16899,1281.5599952936172
1344,13878,1281.5299935340881
1345,13538,1280.8499898910522
1346,14267,1279.0899893045425
1347,16692,1275.9999713897705
1348,17019,1272.6099887490273
1349,12394,1272.4800057411194
1350,14794,1272.1099922433496
1351,12630,1270.8799966573715
1352,14669,1269.9899977445602
1353,13492,1269.8399844169617
1354,13431,1269.0999920368195
1355,15199,1268.6999740600586
1356,14511,1267.4100050926208
1357,17158,1266.9699985682964
1358,13989,1266.0800056159496
1359,14916,1264.8399894237518
1360,16951,1262.7500039041042
1361,15009,1261.7799924910069
1362,16688,1260.8599888682365
1363,16842,1260.440003991127
1364,14105,1260.3299942314625
1365,15497,1259.6999797821045
1366,17388,1259.5599434375763
1367,14665,1258.3799939155579
1368,12507,1258.0600051879883
1369,17412,1258.0599890351295
1370,17350,1256.1899952292442
1371,13848,1254.999977350235
1372,17262,1253.360011458397
1373,17037,1253.2199946641922
1374,17802,1251.8399888277054
1375,14698,1250.7599966824055
1376,13151,1250.369989514351
1377,17481,1249.3399933576584
1378,14383,1247.6899930536747
1379,12689,1247.6099911928177
1380,13029,1247.5000207424164
1381,15004,1246.3199897408485
1382,16101,1245.9599844813347
1383,16531,1244.5899974107742
1384,17633,1242.3399857282639
1385,17588,1240.1999957561493
1386,13860,1239.9999933242798
1387,14893,1237.8499804586172
1388,14684,1236.2799908220768
1389,15376,1233.3600009977818
1390,15910,1232.179996341467
1391,18080,1231.4999842643738
1392,13931,1230.9300045967102
1393,14428,1230.1399854421616
1394,14898,1228.3199945092201
1395,14913,1227.4299946725368
1396,17584,1227.2999849319458
1397,12412,1226.879997253418
1398,15227,1219.3999986052513
1399,13491,1215.8199862837791
1400,12985,1215.6199938356876
1401,17774,1215.4599953889847
1402,17410,1214.7199985980988
1403,13918,1212.839985370636
1404,12464,1212.0499949455261
1405,18263,1211.079994916916
1406,15841,1209.0999969244003
1407,18171,1208.5099841356277
1408,13208,1205.900001436472
1409,13055,1201.9599978625774
1410,16794,1201.5099893808365
1411,16800,1201.4899912178516
1412,13158,1201.0599982142448
1413,17320,1200.6199825406075
1414,17800,1199.0099866390228
1415,15605,1198.2299873828888
1416,12997,1197.9399859905243
1417,13211,1197.4199764728546
1418,17720,1195.9400033950806
1419,12967,1194.7499948740005
1420,15145,1194.7299998998642
1421,12611,1193.320000052452
1422,14064,1188.3200006484985
1423,16612,1187.6599843502045
1424,13752,1186.279995650053
1425,14487,1183.5799995362759
1426,15630,1180.3999826014042
1427,17058,1179.8899877369404
1428,16950,1178.5599862337112
1429,17653,1175.8799889087677
1430,12640,1174.5799986124039
1431,15306,1174.349990695715
1432,16639,1169.3799921870232
1433,12358,1168.0599737167358
1434,14745,1167.1599941253662
1435,16653,1166.9199989140034
1436,14857,1165.6499882340431
1437,14737,1164.549993276596
1438,14261,1163.4500000476837
1439,14447,1163.2300038337708
1440,16949,1161.2699937522411
1441,17348,1159.5199887901545
1442,15621,1158.7699828147888
1443,14723,1158.2999944463372
1444,12885,1158.2700037062168
1445,13611,1158.1999952793121
1446,13744,1156.3599972128868
1447,16184,1155.540002822876
1448,16062,1153.6199851036072
1449,12657,1152.0599913299084
1450,16042,1147.3699970245361
1451,13499,1146.9599785804749
1452,17505,1145.8399933576584
1453,16766,1145.5999994277954
1454,15810,1145.4299981594086
1455,12769,1143.5999937057495
1456,17770,1143.269996702671
1457,12546,1141.4999951124191
1458,18125,1141.3399983942509
1459,16270,1141.2399978637695
1460,13330,1140.9299902915955
1461,13819,1140.349998474121
1462,15088,1140.2699935436249
1463,16172,1140.2099896669388
1464,17135,1139.7299863100052
1465,12494,1139.3499929904938
1466,17500,1138
1467,13500,1136.769986152649
1468,17242,1135.040006428957
1469,18168,1133.6399893760681
1470,16989,1133.2499717473984
1471,17585,1133.0699914693832
1472,13772,1132.1299913823605
1473,15500,1131.5600019693375
1474,13882,1131.2799941301346
1475,12710,1130.57000041008
1476,14824,1127.7099690437317
1477,12609,1126.8499990701675
1478,17470,1125.0699908733368
1479,13118,1124.9999864697456
1480,16637,1124.590000629425
1481,12462,1124.0099942684174
1482,14129,1123.859989643097
1483,15436,1122.5299905762076
1484,13486,1122.4099956154823
1485,16807,1121.5899923443794
1486,15737,1121.2099912166595
1487,17302,1119.9300000071526
1488,17894,1119.8099865615368
1489,13064,1119.4899890124798
1490,16086,1119.30999481678
1491,12842,1118.9899987280369
1492,15716,1118.8100079596043
1493,17788,1117.9000101089478
1494,13591,1117.129998922348
1495,14971,1116.5699913799763
1496,13610,1115.4299952983856
1497,16049,1111.789993174374
1498,14161,1110.519992262125
1499,14817,1110.3400004506111
1500,15069,1109.5299894809723
1501,12399,1108.6499971151352
1502,15730,1108.379990130663
1503,15933,1107.45999661088
1504,17562,1107.37998726964
1505,16833,1106.5299960672855
1506,12857,1106.3999872207642
1507,13447,1104.229988873005
1508,17609,1103.9199969023466
1509,17047,1100.8999943733215
1510,16350,1100.4699935913086
1511,15978,1098.7799997925758
1512,13104,1098.4799988269806
1513,17966,1098.4300066232681
1514,14708,1096.6700031161308
1515,16225,1096.3199880421162
1516,13652,1095.0799868106842
1517,15608,1093.679991722107
1518,13521,1093.6499925777316
1519,13476,1092.7699937820435
1520,15489,1090.0300000309944
1521,12534,1089.1799940764904
1522,14744,1088.5300107598305
1523,17095,1088.1999779939651
1524,18189,1084.3399980068207
1525,13467,1083.7099918425083
1526,15602,1083.6299973726273
1527,13310,1083.629996240139
1528,14561,1080.759994506836
1529,16200,1080.619993507862
1530,13726,1079.6599733829498
1531,12354,1079.4000084400177
1532,14352,1078.9600027799606
1533,16980,1078.9599831104279
1534,16563,1077.7400106191635
1535,15712,1072.3599903583527
1536,15745,1071.2399876117706
1537,13635,1071.0299925804138
1538,17522,1070.710001707077
1539,13761,1070.6499913930893
1540,14212,1070.4800112247467
1541,14948,1066.56999874115
1542,17041,1065.769993841648
1543,17277,1065.3499900102615
1544,17287,1064.1100030839443
1545,12815,1063.459993839264
1546,14411,1062.9999866485596
1547,16214,1062.7500009536743
1548,12679,1058.6699924468994
1549,14465,1058.6199734807014
1550,14419,1058.0599940121174
1551,13853,1056.939989566803
1552,15238,1056.539995610714
1553,15407,1056.4399920105934
1554,14514,1055.349995702505
1555,15977,1054.7299890816212
1556,16728,1054.669993326068
1557,13715,1053.939996778965
1558,12716,1053.4900007843971
1559,14583,1052.549996085465
1560,15027,1051.9499907493591
1561,12849,1050.8900030255318
1562,14224,1050.1199933886528
1563,14078,1049.3699851036072
1564,15464,1048.849997997284
1565,15763,1048.6699905395508
1566,13282,1047.8399983942509
1567,13791,1047.6800203323364
1568,14488,1047.4299894869328
1569,14293,1046.5599832236767
1570,18130,1045.7399877607822
1571,15996,1044.7799985706806
1572,17042,1044.3799941539764
1573,15192,1044.3199835419655
1574,16918,1043.3399930298328
1575,12497,1043.0999949872494
1576,17727,1042.5499909222126
1577,15801,1042.1899914741516
1578,12951,1042.069996625185
1579,16094,1041.8300045728683
1580,13719,1041.6799988746643
1581,14446,1039.5799970030785
1582,13131,1039.2999913394451
1583,16320,1038.4599931836128
1584,16175,1037.5899910926819
1585,15985,1037.4199888706207
1586,16520,1036.6199939250946
1587,12691,1035.7999994754791
1588,16260,1035.4499826431274
1589,15171,1034.499979019165
1590,13639,1033.3399982452393
1591,18221,1033.3099954128265
1592,12599,1032.579999446869
1593,12724,1031.4099972248077
1594,13253,1030.399997472763
1595,17033,1030.1399773061275
1596,14584,1029.259987950325
1597,15333,1028.5600147247314
1598,16682,1028.000005364418
1599,16416,1026.9899990558624
1600,16533,1026.9399971961975
1601,13956,1026.4199957996607
1602,14904,1025.4399859458208
1603,15777,1021.6099872589111
1604,14346,1021.5799906253815
1605,13165,1021.4799955487251
1606,15839,1020.7399927377701
1607,13376,1019.7599947452545
1608,14276,1019.3899985551834
1609,12828,1018.7099915742874
1610,14083,1018.42998868227
1611,12514,1017.6799914836884
1612,13728,1016.1399898529053
1613,13867,1015.28999376297
1614,18142,1014.8999608457088
1615,12642,1013.2600059509277
1616,12739,1013.0399930179119
1617,17197,1013.0099925994873
1618,12936,1012.9000023603439
1619,14775,1011.8999845981598
1620,16229,1010.5999858379364
1621,16174,1009.5499768257141
1622,16160,1009.4499859809875
1623,13455,1007.3499932289124
1624,14631,1006.9799906015396
1625,13429,1006.7999732494354
1626,15329,1005.4999940991402
1627,12572,1004.7199971154332
1628,15104,1002.5399985015392
1629,12446,1002.3099929094315
1630,15706,1001.8100011348724
1631,12545,1000.3900051116943
1632,15508,1000.2699999511242
1633,14214,1000.2299964129925
1634,18143,1000.1599950790405
1635,14389,999.7199881076813
1636,16572,999.6999995708466
1637,15434,997.4799820184708
1638,13032,996.5199910402298
1639,14540,996.2599950432777
1640,17646,995.6599907279015
1641,17724,995.6499814987183
1642,17594,993.1799869537354
1643,16009,992.7099947929382
1644,17096,992.679986000061
1645,13363,992.4999901652336
1646,17126,991.8499948233366
1647,17951,990.83998721838
1648,17324,990.2300147414207
1649,13410,988.9100081920624
1650,15062,987.8599941730499
1651,18237,987.100001335144
1652,13117,984.9099950790405
1653,17144,984.5699961185455
1654,17214,984.1199895441532
1655,16232,983.2299873828888
1656,12510,982.57000207901
1657,15133,982.4200023412704
1658,14138,982.3799854516983
1659,15071,982.069990158081
1660,16188,981.8599971532822
1661,16907,981.6499899923801
1662,16085,981.509997189045
1663,12541,981.180003464222
1664,12717,980.9799953699112
1665,18170,980.3099927902222
1666,13509,979.7199945747852
1667,15506,979.2599862217903
1668,15132,977.929998755455
1669,14920,977.7699921131134
1670,16376,977.519994020462
1671,15860,977.2099925279617
1672,14223,975.2299892902374
1673,14522,974.5399987399578
1674,15747,974.0399888753891
1675,13155,971.7599965929985
1676,17100,971.7399920225143
1677,17618,971.5799999833107
1678,15449,971.2199881672859
1679,15110,970.2500007152557
1680,15907,967.449990645051
1681,17405,967.2199931740761
1682,12550,964.8299940526485
1683,14931,964.6799926757812
1684,14195,962.7000024318695
1685,13138,962.3899939060211
1686,14006,962.1899948120117
1687,15156,961.4899954795837
1688,16419,959.4799947738647
1689,15658,958.8999969959259
1690,18192,957.9699862003326
1691,13823,957.6599886715412
1692,15948,955.2399950325489
1693,17244,954.8999918103218
1694,15835,954.0899975299835
1695,16934,950.9300009012222
1696,15421,950.3599898219109
1697,16511,950.259990811348
1698,15793,948.9599876403809
1699,13748,948.2499933242798
1700,15787,948.049997150898
1701,12458,947.3999980688095
1702,15681,946.3600010871887
1703,15707,945.5799959599972
1704,13261,944.0999927520752
1705,12820,942.339996278286
1706,14075,942.2599904537201
1707,13636,941.6199926733971
1708,15576,940.6699995994568
1709,17227,939.3199861943722
1710,14629,939.2099890112877
1711,12697,939.0199933052063
1712,17097,937.9200011640787
1713,17289,936.1599950790405
1714,13026,936.1499914526939
1715,15289,935.0999890565872
1716,14256,935.059995174408
1717,16657,933.6199927330017
1718,13655,932.9699934720993
1719,14532,932.8499835878611
1720,12924,929.9499912858009
1721,15201,927.839991748333
1722,13805,924.6000072956085
1723,15654,922.5299863815308
1724,13122,922.3899972438812
1725,16551,922.1200008392334
1726,13934,922.0999999046326
1727,15312,921.0999995172024
1728,17018,920.099995136261
1729,14140,920.0499979257584
1730,13075,919.6099915504456
1731,12822,918.9799864292145
1732,14015,917.340000629425
1733,14712,917.0699920654297
1734,17236,916.1299961805344
1735,13549,916.1199958324432
1736,15253,915.3000032901764
1737,16216,914.9299879074097
1738,12652,914.5299960374832
1739,15587,913.680009841919
1740,15364,913.1899974346161
1741,16809,912.7399849295616
1742,13782,911.9999921321869
1743,13192,911.9399878680706
1744,16714,911.5299982130527
1745,14289,911.2599899768829
1746,18096,911.1499914526939
1747,13350,910.7199909687042
1748,13689,909.9999809265137
1749,17552,909.9599888324738
1750,15511,909.2299928367138
1751,17323,908.9899960160255
1752,13038,908.4600079059601
1753,16584,908.0299850106239
1754,14449,907.0999984443188
1755,15480,905.499992877245
1756,15022,905.0399911105633
1757,14081,904.6699901819229
1758,12722,904.3299943804741
1759,15807,903.8999910354614
1760,12994,902.2199866473675
1761,17566,901.2099923491478
1762,17848,901.1999996304512
1763,17886,899.6099909245968
1764,13810,899.5099945068359
1765,17537,897.6199961304665
1766,17044,897.4299988746643
1767,16361,896.6599982082844
1768,18194,896
1769,15865,895.1299924552441
1770,15211,894.409996509552
1771,15079,893.6599932909012
1772,12772,892.4700009822845
1773,13515,891.119999140501
1774,15255,890.8499954938889
1775,14240,890.3399906158447
1776,14344,889.9300026297569
1777,17829,889.2399888038635
1778,17527,888.8599901497364
1779,16347,887.649985820055
1780,13035,886.6300027370453
1781,15822,885.4699897170067
1782,17704,885.1899950504303
1783,15799,884.1399900913239
1784,14597,883.149993032217
1785,14359,882.580001115799
1786,18236,882.2399954497814
1787,13037,881.0699927806854
1788,15076,880.8499965667725
1789,13662,879.0799950659275
1790,14141,879.0299777984619
1791,17731,878.1999981403351
1792,15653,877.4400343894958
1793,17007,877.4299991726875
1794,14770,876.4200004339218
1795,12940,876.2899967133999
1796,13566,874.7099971324205
1797,16513,874.58999812603
1798,13294,873.7399899363518
1799,12847,871.5399957001209
1800,13200,870.089986115694
1801,13979,869.8699876666069
1802,17109,869.6799990534782
1803,12694,869.669998884201
1804,13203,869.4599927067757
1805,14623,869.3499835431576
1806,16801,867.8299996852875
1807,15208,867.6199954152107
1808,14715,867.3799931555986
1809,16121,867.1099927723408
1810,14332,866.3099942803383
1811,16567,865.5999965667725
1812,16221,864.8599976301193
1813,17048,864.3199904561043
1814,12680,862.8100000619888
1815,16266,861.8899994194508
1816,17649,861.7399942874908
1817,12794,860.409996598959
1818,13339,860.1199934482574
1819,14577,859.709985435009
1820,17064,859.3499958515167
1821,14553,859.2699953913689
1822,16235,858.4099998474121
1823,16037,855.0200026035309
1824,17560,854.9499824047089
1825,16877,853.7199922204018
1826,14193,853.3899945020676
1827,16070,852.1500001549721
1828,16027,852.1200065612793
1829,16020,851.0099999904633
1830,13991,850.6299896836281
1831,12379,850.2899980545044
1832,17027,848.589995443821
1833,12713,848.5499984025955
1834,14625,848.4799973964691
1835,13846,847.6099885702133
1836,13221,847.4099887609482
1837,16222,846.7199932336807
1838,15965,845.6399965584278
1839,14803,845.5499892234802
1840,17624,843.479988783598
1841,15164,843.0499944090843
1842,12878,841.6399947404861
1843,14912,841.5200037956238
1844,14862,841.1999995708466
1845,17076,841.0799849033356
1846,13940,839.1399980783463
1847,14657,838.2699984312057
1848,15832,836.7900002002716
1849,12728,836.3299988508224
1850,17759,834.9899944812059
1851,13835,834.5699939727783
1852,17929,834.4999885559082
1853,16644,833.7799926400185
1854,15862,832.8799962103367
1855,12693,830.9599957466125
1856,13681,827.8299936652184
1857,16747,826.9599972069263
1858,12461,826.8799916505814
1859,16494,826.5300086140633
1860,17921,826.5199936032295
1861,16284,823.9699958860874
1862,14231,822.0599944591522
1863,13893,821.0999960899353
1864,13220,819.2899834811687
1865,17764,818.8199950605631
1866,17169,816.879994392395
1867,16943,816.7299880981445
1868,16560,816.509995341301
1869,16108,816.0999940931797
1870,15649,816
1871,15399,815.7699912786484
1872,14499,815.3199945390224
1873,13280,814.8599937558174
1874,16460,814.7199972271919
1875,18064,813.9999842643738
1876,17075,813.769995123148
1877,16600,813.5199940502644
1878,16621,813.4799938201904
1879,14421,813.1099838018417
1880,15644,812.9999988675117
1881,17980,811.4499878287315
1882,15525,811.0199989378452
1883,16276,810.6000022888184
1884,16624,810.5700054168701
1885,13637,810.499996304512
1886,16660,810.4499921798706
1887,16891,809.6999934464693
1888,17115,806.8999814987183
1889,15952,806.5699962377548
1890,13707,806.4099946022034
1891,12421,806.2699954509735
1892,16869,805.6199967339635
1893,16367,804.4899902939796
1894,12778,804.2300040125847
1895,12422,803.5600004196167
1896,13929,802.8499875068665
1897,16164,802.53000831604
1898,18265,801.5099902749062
1899,16806,801.4900033771992
1900,17905,800.2399950027466
1901,13720,799.9000008106232
1902,14475,799.8199918270111
1903,13030,799.4799949526787
1904,17703,798.7400070428848
1905,16438,798.3499926626682
1906,13389,797.9599944353104
1907,12701,797.7099943459034
1908,13336,795.1199991703033
1909,15990,792.1099932193756
1910,13167,791.329985499382
1911,13016,789.8900029659271
1912,13323,787.8499879837036
1913,15806,784.5799830555916
1914,15743,784.4599894881248
1915,17387,784.1099972128868
1916,16054,783.8999986052513
1917,18248,783.0199925601482
1918,17006,781.7799923419952
1919,17341,781.3599974811077
1920,13884,781.2999908924103
1921,15679,781.2799903601408
1922,13583,781.029992222786
1923,13212,780.57999381423
1924,14644,780.4599952697754
1925,17797,780.4299931824207
1926,17180,780.3799961209297
1927,12735,779.5699931383133
1928,16092,779.3600008487701
1929,14815,778.499995470047
1930,17414,777.999986410141
1931,16505,777.5999879837036
1932,13563,777.5299983024597
1933,12425,777.1999943256378
1934,15353,777.019992440939
1935,13341,775.8499989509583
1936,14234,775.4599958956242
1937,16825,775.1799938678741
1938,16725,775.0699905604124
1939,15414,774.8999908566475
1940,16043,773.9899927675724
1941,15075,773.0299990177155
1942,13375,772.89999127388
1943,16759,772.8399936556816
1944,12965,771.909992814064
1945,17409,771.8499979972839
1946,14662,771.1699917316437
1947,12628,769.6099992096424
1948,16480,769.28998285532
1949,18228,769.1999864578247
1950,13356,768.2399979829788
1951,17516,768.0800026059151
1952,13109,766.8399981856346
1953,14976,765.8599896132946
1954,14550,765.6200050413609
1955,14672,765.5499938726425
1956,17695,765.3399913012981
1957,14885,765.3200006484985
1958,12434,765.1899938583374
1959,15239,764.3400022685528
1960,17268,763.6399917602539
1961,17466,763.2799960374832
1962,18136,761.8299918174744
1963,15599,761.7399970293045
1964,16205,761.3799951970577
1965,14412,761.3300013542175
1966,15066,760.5899968147278
1967,17425,759.1699954271317
1968,16036,758.9199886471033
1969,15568,758.2899968624115
1970,17461,757.4599895626307
1971,16470,757.4399886727333
1972,14883,756.6399971246719
1973,18104,754.6399984359741
1974,13730,752.599996805191
1975,17146,749.7799961566925
1976,14923,749.0999987125397
1977,17411,748.9399976730347
1978,15074,748.8699977397919
1979,15656,748.4999964237213
1980,15831,747.7599968314171
1981,17114,747.2199934124947
1982,15618,747.0300025939941
1983,15533,746.9199905991554
1984,16261,746.8299919068813
1985,14050,746.3600009977818
1986,14790,745.0599943697453
1987,16770,744.8999945819378
1988,13354,743.5299948453903
1989,12374,742.930002450943
1990,13753,741.2599992156029
1991,13900,740.94999563694
1992,17974,740.7899962812662
1993,15252,740.7799918055534
1994,13329,740.3999945223331
1995,16924,739.4999889135361
1996,12603,739.1999893188477
1997,14756,738.9599952101707
1998,12976,738.6000116765499
1999,17979,737.8099982142448
2000,18156,734.9399906694889
2001,17034,734.5700005590916
2002,16146,734.1300013065338
2003,12465,733.8900012969971
2004,17692,733.4399981796741
2005,16256,732.6300024986267
2006,17812,732.1600022315979
